NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.543919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.470032,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.774022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.015991,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.62985700000205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.30316199999592,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.537694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.222351,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.519994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.219299,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.52377799999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.09478800000177,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.565404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.20343,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.503514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.091736,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.60080399999862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.46917700000885,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.803075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.546631,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.851048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.342468,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.77023800000115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.38818400001356,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.930638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.17511,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.398656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.17511,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.15439299998926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.67956499999283,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.724705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.216614,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.931981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.816589,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.50729800000604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.3296509999785,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.217625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.492615,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.846043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.172241,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7967270000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.48840299999551,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.756322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.992554,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.897801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.560791,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.33163900000805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.76831099999705,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.739842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.001465,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.56162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.31427,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.93832899999465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.12567100000268,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.657689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.864136,NaN,NaN
