NaN,NaN,NaN,NaN,NaN,NaN,338.349528792809,340.234484381848,NaN,NaN,NaN,NaN,NaN,113.41149479304,113.097335527897,NaN,NaN,NaN,NaN,NaN,NaN,28.2743338822016
NaN,NaN,NaN,NaN,NaN,NaN,338.035369521299,339.920325119433,NaN,NaN,NaN,NaN,NaN,113.725654059092,113.725654060002,NaN,NaN,NaN,NaN,NaN,NaN,28.2743338819742
NaN,NaN,NaN,NaN,NaN,NaN,338.349528793975,339.920325120626,NaN,NaN,NaN,NaN,NaN,113.097335530422,113.097335531332,NaN,NaN,NaN,NaN,NaN,NaN,28.2743338828307
NaN,NaN,NaN,NaN,NaN,NaN,338.34952879099,338.663688053404,NaN,NaN,NaN,NaN,NaN,113.097335529716,112.783176262754,NaN,NaN,NaN,NaN,NaN,NaN,28.2743338819742
NaN,NaN,NaN,NaN,NaN,NaN,338.035369526756,338.977847321276,NaN,NaN,NaN,NaN,NaN,112.469016997611,113.097335528806,NaN,NaN,NaN,NaN,NaN,NaN,27.9601746170585
NaN,NaN,NaN,NaN,NaN,NaN,338.349528792156,337.407050997649,NaN,NaN,NaN,NaN,NaN,112.783176264352,112.469017000127,NaN,NaN,NaN,NaN,NaN,NaN,28.2743338823715
NaN,NaN,NaN,NaN,NaN,NaN,337.721210260704,337.092891730417,NaN,NaN,NaN,NaN,NaN,111.840698466415,112.154857731558,NaN,NaN,NaN,NaN,NaN,NaN,28.2743338824289
NaN,NaN,NaN,NaN,NaN,NaN,338.035369524937,336.464573198312,NaN,NaN,NaN,NaN,NaN,111.840698469144,111.840698467325,NaN,NaN,NaN,NaN,NaN,NaN,27.9601746166038
NaN,NaN,NaN,NaN,NaN,NaN,337.721210263688,335.522095404936,NaN,NaN,NaN,NaN,NaN,111.840698468004,112.154857734057,NaN,NaN,NaN,NaN,NaN,NaN,28.2743338825989
NaN,NaN,NaN,NaN,NaN,NaN,338.035369523118,335.522095403793,NaN,NaN,NaN,NaN,NaN,111.840698467325,111.840698467325,NaN,NaN,NaN,NaN,NaN,NaN,27.9601746166038
NaN,NaN,NaN,NaN,NaN,NaN,337.721210262523,335.522095400155,NaN,NaN,NaN,NaN,NaN,111.840698467325,111.840698468234,NaN,NaN,NaN,NaN,NaN,NaN,28.2743338824289
NaN,NaN,NaN,NaN,NaN,NaN,337.721210263684,336.150413937028,NaN,NaN,NaN,NaN,NaN,111.840698468914,112.154857733147,NaN,NaN,NaN,NaN,NaN,NaN,27.9601746172329
NaN,NaN,NaN,NaN,NaN,NaN,338.035369523118,336.778732464365,NaN,NaN,NaN,NaN,NaN,112.154857732468,112.46901699852,NaN,NaN,NaN,NaN,NaN,NaN,28.2743338819742
NaN,NaN,NaN,NaN,NaN,NaN,338.035369523118,336.778732462546,NaN,NaN,NaN,NaN,NaN,112.154857733377,112.154857732468,NaN,NaN,NaN,NaN,NaN,NaN,27.9601746170585
NaN,NaN,NaN,NaN,NaN,NaN,338.035369529741,338.349528795776,NaN,NaN,NaN,NaN,NaN,112.783176265257,112.469016999204,NaN,NaN,NaN,NaN,NaN,NaN,27.9601746170011
NaN,NaN,NaN,NaN,NaN,NaN,338.035369526756,338.349528789171,NaN,NaN,NaN,NaN,NaN,113.097335527897,113.097335528806,NaN,NaN,NaN,NaN,NaN,NaN,27.9601746168311
NaN,NaN,NaN,NaN,NaN,NaN,338.035369524937,338.977847321276,NaN,NaN,NaN,NaN,NaN,113.097335527897,112.783176263663,NaN,NaN,NaN,NaN,NaN,NaN,28.2743338819742
NaN,NaN,NaN,NaN,NaN,NaN,338.349528795794,338.977847327912,NaN,NaN,NaN,NaN,NaN,113.097335531323,113.0973355295,NaN,NaN,NaN,NaN,NaN,NaN,27.9601746174603
NaN,NaN,NaN,NaN,NaN,NaN,338.349528789171,339.606165849743,NaN,NaN,NaN,NaN,NaN,113.41149479304,113.097335529716,NaN,NaN,NaN,NaN,NaN,NaN,27.9601746168311
NaN,NaN,NaN,NaN,NaN,NaN,338.34952879099,339.606165851562,NaN,NaN,NaN,NaN,NaN,113.411494794859,113.097335527897,NaN,NaN,NaN,NaN,NaN,NaN,28.2743338822016
NaN,NaN,NaN,NaN,NaN,NaN,338.349528793979,339.292006588516,NaN,NaN,NaN,NaN,NaN,113.097335529508,113.411494796466,NaN,NaN,NaN,NaN,NaN,NaN,27.9601746172329
NaN,NaN,NaN,NaN,NaN,NaN,338.34952879099,338.977847321276,NaN,NaN,NaN,NaN,NaN,112.783176263663,112.783176262754,NaN,NaN,NaN,NaN,NaN,NaN,27.9601746168311
NaN,NaN,NaN,NaN,NaN,NaN,338.035369523118,338.977847321276,NaN,NaN,NaN,NaN,NaN,113.097335529716,112.469016997611,NaN,NaN,NaN,NaN,NaN,NaN,28.2743338819742
NaN,NaN,NaN,NaN,NaN,NaN,338.035369527922,337.721210263702,NaN,NaN,NaN,NaN,NaN,112.469016998308,112.783176265262,NaN,NaN,NaN,NaN,NaN,NaN,27.9601746172329
NaN,NaN,NaN,NaN,NaN,NaN,338.035369524937,337.721210258885,NaN,NaN,NaN,NaN,NaN,112.154857733377,112.154857733377,NaN,NaN,NaN,NaN,NaN,NaN,28.2743338824289
NaN,NaN,NaN,NaN,NaN,NaN,338.035369524937,336.778732464365,NaN,NaN,NaN,NaN,NaN,112.154857732468,112.469016996701,NaN,NaN,NaN,NaN,NaN,NaN,27.9601746166038
NaN,NaN,NaN,NaN,NaN,NaN,337.721210265507,337.092891733384,NaN,NaN,NaN,NaN,NaN,112.154857733152,112.154857734975,NaN,NaN,NaN,NaN,NaN,NaN,28.2743338828263
NaN,NaN,NaN,NaN,NaN,NaN,337.721210258885,336.464573198312,NaN,NaN,NaN,NaN,NaN,111.840698468234,112.154857731558,NaN,NaN,NaN,NaN,NaN,NaN,27.9601746166038
NaN,NaN,NaN,NaN,NaN,NaN,338.035369523118,335.836254666207,NaN,NaN,NaN,NaN,NaN,112.154857732468,112.154857734287,NaN,NaN,NaN,NaN,NaN,NaN,28.2743338822016
NaN,NaN,NaN,NaN,NaN,NaN,337.407051001274,336.778732469137,NaN,NaN,NaN,NaN,NaN,112.154857734061,112.154857734061,NaN,NaN,NaN,NaN,NaN,NaN,27.9601746174603
NaN,NaN,NaN,NaN,NaN,NaN,338.035369524937,336.778732460727,NaN,NaN,NaN,NaN,NaN,112.46901699852,112.469016997611,NaN,NaN,NaN,NaN,NaN,NaN,28.2743338819742
