0.000000000000000000e+00,2.098383130877712404e+02,2.079084061868959736e+02,2.096061776130307308e+00,1.315192480847071899e+01
9.960749999997631221e-04,2.099223195218107776e+02,2.084546498658586131e+02,2.240525093165062209e+00,1.568139094328534888e+01
1.992174999999818397e-03,2.100793328151341939e+02,2.091883817947304465e+02,2.409033999655547209e+00,1.834771607048793385e+01
2.988274999999873671e-03,2.102477360448692707e+02,2.093184978195875772e+02,2.539070017769931464e+00,2.046487513126993818e+01
3.984374999999928946e-03,2.098931766430026471e+02,2.089598031992335052e+02,2.728996442485243090e+00,2.254473102701440723e+01
4.980449999999692068e-03,2.094128950521615025e+02,2.076101989734625590e+02,2.861211194755693743e+00,2.322202961578347669e+01
5.976549999999747342e-03,2.091177357189127974e+02,2.074261055723914069e+02,3.012084210222750524e+00,2.434309676326424920e+01
6.972649999999802617e-03,2.087254245316914592e+02,2.071678457906536721e+02,3.197389260508201492e+00,2.549121675272490606e+01
7.968749999999857891e-03,2.090750402096344658e+02,2.077767287378614469e+02,3.365076759794749517e+00,2.611246605305050039e+01
8.964824999999621014e-03,2.091175517529847525e+02,2.084981863333405840e+02,3.496146995136430569e+00,2.643282403347084042e+01
9.960924999999676288e-03,2.089299095036704159e+02,2.083820821938794268e+02,3.559481555847721967e+00,2.645255751457953863e+01
1.095702499999973156e-02,2.089492568232047631e+02,2.086200451796476045e+02,3.538157684381465717e+00,2.501542953733198615e+01
1.195312499999978684e-02,2.090205062944159806e+02,2.095391977215360271e+02,3.555424802823582198e+00,2.296787283938461144e+01
1.294919999999954996e-02,2.098035354587364623e+02,2.113394046656038938e+02,3.444196502286884343e+00,2.167356059415095615e+01
1.394529999999960523e-02,2.103609612902391461e+02,2.135599774782523070e+02,3.230667411501010999e+00,2.056915091161181053e+01
1.494139999999966051e-02,2.106451979997692945e+02,2.140450142692692168e+02,2.972639367876849459e+00,1.814183294516945821e+01
1.593749999999971578e-02,2.108367083179811630e+02,2.141640438693395936e+02,2.625282851772717585e+00,1.566684192016510124e+01
1.693357499999947891e-02,2.106376924489601379e+02,2.140623346271645175e+02,2.266106718231805761e+00,1.459141833678594047e+01
1.792967499999953418e-02,2.108298772363412183e+02,2.139129852535847931e+02,1.915078462089349287e+00,1.364607856851653622e+01
1.892577499999958945e-02,2.110170900134788496e+02,2.144964656775233607e+02,1.491610164443136100e+00,1.158692675582160092e+01
1.992187499999964473e-02,2.106482387840806041e+02,2.139348030569090895e+02,1.178627630006347626e+00,8.807355616148990762e+00
2.091794999999940785e-02,2.108893362996220731e+02,2.133871390259523650e+02,8.116824332579751777e-01,7.525160353676282554e+00
2.191404999999946313e-02,2.103848273283312551e+02,2.117750904997398038e+02,6.466354445752435787e-01,8.432447987440474080e+00
2.291014999999951840e-02,2.101421932059950848e+02,2.098681495477873113e+02,5.565991298008670096e-01,8.370993510658172099e+00
2.390624999999957367e-02,2.098187553719629364e+02,2.083064343859898884e+02,5.461984731909799162e-01,6.678036789479486757e+00
2.490232499999933680e-02,2.094802925655861259e+02,2.075955091126521097e+02,6.274708558987767137e-01,5.306917600455910211e+00
